,algo_volatility,algorithm_period_return,alpha,benchmark_period_return,benchmark_volatility,beta,capital_used,ending_cash,ending_exposure,ending_value,excess_return,gross_leverage,long_exposure,long_mavg,long_value,longs_count,max_drawdown,max_leverage,net_leverage,orders,period_close,period_label,period_open,pnl,portfolio_value,positions,price,returns,sharpe,short_exposure,short_mavg,short_value,shorts_count,sortino,starting_cash,starting_exposure,starting_value,trading_days,transactions,treasury_period_return
2015-01-21 21:00:00+00:00,0.0,0.0,0.0,-0.01196856634805421,0.16721053872409955,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,112.28141304347828,0.0,0,0.0,0.0,0.0,[],2015-01-21 21:00:00+00:00,2015-01,2015-01-21 14:31:00+00:00,0.0,10000.0,[],109.55,0.0,,0.0,110.5083870967742,0.0,0,,10000.0,0.0,0.0,13,[],0.0
2015-01-22 21:00:00+00:00,0.0,0.0,0.0,0.002724110779114275,0.17398594014590496,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,112.26239583333334,0.0,0,0.0,0.0,0.0,[],2015-01-22 21:00:00+00:00,2015-01,2015-01-22 14:31:00+00:00,0.0,10000.0,[],112.4,0.0,,0.0,110.71666666666668,0.0,0,,10000.0,0.0,0.0,14,[],0.0
2015-01-23 21:00:00+00:00,0.0,0.0,0.0,-0.0027736495471115674,0.16929567433455045,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,112.2255,0.0,0,0.0,0.0,0.0,[],2015-01-23 21:00:00+00:00,2015-01,2015-01-23 14:31:00+00:00,0.0,10000.0,[],112.98,0.0,,0.0,110.93028571428574,0.0,0,,10000.0,0.0,0.0,15,[],0.0
2015-01-26 21:00:00+00:00,0.0,0.0,0.0,-0.0004380270012359633,0.16384966787564978,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,112.17701923076925,0.0,0,0.0,0.0,0.0,[],2015-01-26 21:00:00+00:00,2015-01,2015-01-26 14:31:00+00:00,0.0,10000.0,[],113.10000000000001,0.0,,0.0,111.08891891891895,0.0,0,,10000.0,0.0,0.0,16,[],0.0
2015-01-27 21:00:00+00:00,0.0,0.0,0.0,-0.013622639738435471,0.16660336560309194,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,112.06212962962962,0.0,0,0.0,0.0,0.0,[],2015-01-27 21:00:00+00:00,2015-01,2015-01-27 14:31:00+00:00,0.0,10000.0,[],109.14,0.0,,0.0,111.14102564102566,0.0,0,,10000.0,0.0,0.0,17,[],0.0
2015-01-28 21:00:00+00:00,0.0,0.0,0.0,-0.026272233781268306,0.16781945086020206,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,112.0600892857143,0.0,0,0.0,0.0,0.0,[],2015-01-28 21:00:00+00:00,2015-01,2015-01-28 14:31:00+00:00,0.0,10000.0,[],115.31,0.0,,0.0,111.43268292682929,0.0,0,,10000.0,0.0,0.0,18,[],0.0
2015-01-29 21:00:00+00:00,0.0,0.0,0.0,-0.017270778905871254,0.16765626181225943,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,112.11474137931037,0.0,0,0.0,0.0,0.0,[],2015-01-29 21:00:00+00:00,2015-01,2015-01-29 14:31:00+00:00,0.0,10000.0,[],118.9,0.0,,0.0,111.78232558139534,0.0,0,,10000.0,0.0,0.0,19,[],0.0
2015-01-30 21:00:00+00:00,0.0,0.0,0.0,-0.029629397869311624,0.16839714965821573,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,112.13243333333335,0.0,0,0.0,0.0,0.0,[],2015-01-30 21:00:00+00:00,2015-01,2015-01-30 14:31:00+00:00,0.0,10000.0,[],117.16,0.0,,0.0,112.03111111111113,0.0,0,,10000.0,0.0,0.0,20,[],0.0
2015-02-02 21:00:00+00:00,0.0,0.0,0.0,-0.017612335674692003,0.170985526916072,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,112.18554838709679,0.0,0,0.0,0.0,0.0,"[{'id': '3284d89a397d4381a186b6acd3e28548', 'dt': Timestamp('2015-02-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2015-02-02 21:00:00+0000', tz='UTC'), 'amount': 100, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(8 [AAPL]), 'status': 0}]",2015-02-02 21:00:00+00:00,2015-02,2015-02-02 14:31:00+00:00,0.0,10000.0,[],118.63,0.0,,0.0,112.31180851063831,0.0,0,,10000.0,0.0,0.0,21,[],0.0
2015-02-03 21:00:00+00:00,0.0020416733528034674,-0.0006032500000001662,-0.006994683428013026,-0.00340565993460884,0.17466667077689238,-0.0034544685038455846,-11871.032500000001,-1871.0325000000007,11865.0,11865.0,0.0,1.187216188165511,11865.0,112.21387500000002,11865.0,1,-0.0006032500000002017,1.187216188165511,1.187216188165511,"[{'id': '3284d89a397d4381a186b6acd3e28548', 'dt': Timestamp('2015-02-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2015-02-02 21:00:00+0000', tz='UTC'), 'amount': 100, 'filled': 100, 'commission': 0.1, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(8 [AAPL]), 'status': 1}]",2015-02-03 21:00:00+00:00,2015-02,2015-02-03 14:31:00+00:00,-6.032500000001164,9993.967499999999,"[{'sid': Equity(8 [AAPL]), 'amount': 100, 'cost_basis': 118.71032500000001, 'last_sale_price': 118.65}]",118.65,-0.0006032500000001662,-3.384456448906597,0.0,112.52602040816326,0.0,0,-3.384456448906597,10000.0,0.0,0.0,22,"[{'amount': 100, 'dt': Timestamp('2015-02-03 21:00:00+0000', tz='UTC'), 'price': 118.709325, 'order_id': '3284d89a397d4381a186b6acd3e28548', 'sid': Equity(8 [AAPL]), 'commission': None}]",0.0
2015-02-04 21:00:00+00:00,0.03029626374812311,0.00849674999999972,0.09210411328835326,-0.007200851023888233,0.1710922922368515,-0.01612171363579741,0.0,-1871.0325000000007,11956.0,11956.0,0.0,1.1855268745288472,11956.0,112.23887878787879,11956.0,1,-0.0006032500000002017,1.187216188165511,1.1855268745288472,[],2015-02-04 21:00:00+00:00,2015-02,2015-02-04 14:31:00+00:00,91.0,10084.967499999999,"[{'sid': Equity(8 [AAPL]), 'amount': 100, 'cost_basis': 118.71032500000001, 'last_sale_price': 119.56}]",119.56,0.009105492888584976,3.0748018902468686,0.0,112.73813725490196,0.0,0,46.65224302831294,-1871.0325000000007,11865.0,11865.0,23,[],0.0
2015-02-05 21:00:00+00:00,0.031610388785478685,0.012296749999999523,0.12895987565804556,0.002821623932960815,0.1706618672049496,-0.0028138933554856926,0.0,-1871.0325000000007,11994.0,11994.0,0.0,1.184830436332034,11994.0,111.83882352941175,11994.0,1,-0.0006032500000002017,1.187216188165511,1.184830436332034,[],2015-02-05 21:00:00+00:00,2015-02,2015-02-05 14:31:00+00:00,38.0,10122.967499999999,"[{'sid': Equity(8 [AAPL]), 'amount': 100, 'cost_basis': 118.71032500000001, 'last_sale_price': 119.94}]",119.94,0.0037679843787299383,4.075792524449771,0.0,112.47550943396223,0.0,0,65.90978966430058,-1871.0325000000007,11956.0,11956.0,24,[],0.0
2015-02-06 21:00:00+00:00,0.04545860390819017,0.0021967499999995255,0.02299725256125068,4.849584656518857e-05,0.1673287911308069,0.008289072094195821,0.0,-1871.0325000000007,11893.0,11893.0,0.0,1.186693131862581,11893.0,111.85472857142858,11893.0,1,-0.009977311494875445,1.187216188165511,1.186693131862581,[],2015-02-06 21:00:00+00:00,2015-02,2015-02-06 14:31:00+00:00,-101.0,10021.967499999999,"[{'sid': Equity(8 [AAPL]), 'amount': 100, 'cost_basis': 118.71032500000001, 'last_sale_price': 118.93}]",118.93,-0.009977311494875352,0.5084316058818731,0.0,112.63905454545453,0.0,0,0.7283036126345828,-1871.0325000000007,11994.0,11994.0,25,[],0.0
2015-02-09 21:00:00+00:00,0.05071627250093175,0.010096749999999544,0.09849278379599885,-0.004427722937492606,0.16455384899376985,-0.00440807351456631,0.0,-1871.0325000000007,11972.0,11972.0,0.0,1.1852329987201722,11972.0,111.8582777777778,11972.0,1,-0.009977311494875445,1.187216188165511,1.1852329987201722,[],2015-02-09 21:00:00+00:00,2015-02,2015-02-09 14:31:00+00:00,79.0,10100.967499999999,"[{'sid': Equity(8 [AAPL]), 'amount': 100, 'cost_basis': 118.71032500000001, 'last_sale_price': 119.72}]",119.72,0.007882683714550032,1.9446429384134636,0.0,112.77912280701753,0.0,0,3.1693317223432262,-1871.0325000000007,11893.0,11893.0,26,[],0.0
2015-02-10 21:00:00+00:00,0.08454238200850873,0.033096749999999675,0.3019389028259508,0.0061787880210042445,0.16468048137960473,0.07873667266551325,0.0,-1871.0325000000007,12202.0,12202.0,0.0,1.1811091265169502,12202.0,111.89418918918919,12202.0,1,-0.009977311494875445,1.187216188165511,1.1811091265169502,[],2015-02-10 21:00:00+00:00,2015-02,2015-02-10 14:31:00+00:00,230.0,10330.967499999999,"[{'sid': Equity(8 [AAPL]), 'amount': 100, 'cost_basis': 118.71032500000001, 'last_sale_price': 122.02}]",122.02,0.02277009603288005,3.6371480301383157,0.0,112.9518813559322,0.0,0,10.06957556103657,-1871.0325000000007,11972.0,11972.0,27,[],0.0
2015-02-11 21:00:00+00:00,0.11482843296598715,0.061696749999999634,0.5396980244518137,0.006762302561936329,0.1616045762703038,0.0814701761866654,0.0,-1871.0325000000007,12488.000000000002,12488.000000000002,0.0,1.1762304066580218,12488.000000000002,111.96075,12488.000000000002,1,-0.009977311494875445,1.187216188165511,1.1762304066580218,[],2015-02-11 21:00:00+00:00,2015-02,2015-02-11 14:31:00+00:00,286.0000000000018,10616.9675,"[{'sid': Equity(8 [AAPL]), 'amount': 100, 'cost_basis': 118.71032500000001, 'last_sale_price': 124.88000000000001}]",124.88000000000001,0.027683757595791558,4.752003175054897,0.0,113.13798360655737,0.0,0,18.19696677043453,-1871.0325000000007,12202.0,12202.0,28,[],0.0
2015-02-12 21:00:00+00:00,0.11882699527994955,0.07749674999999945,0.6378339856389,0.016444263671396397,0.16105634430829988,0.11882669662134555,0.0,-1871.0325000000007,12646.0,12646.0,0.0,1.1736462314155474,12646.0,112.0207564102564,12646.0,1,-0.009977311494875445,1.187216188165511,1.1736462314155474,[],2015-02-12 21:00:00+00:00,2015-02,2015-02-12 14:31:00+00:00,157.99999999999818,10774.967499999999,"[{'sid': Equity(8 [AAPL]), 'amount': 100, 'cost_basis': 118.71032500000001, 'last_sale_price': 126.46000000000001}]",126.46000000000001,0.01488183890550654,5.522037208308562,0.0,113.31253968253966,0.0,0,22.269336058903786,-1871.0325000000007,12488.000000000002,12488.000000000002,29,[],0.0
2015-02-13 21:00:00+00:00,0.11711671513823081,0.08369674999999943,0.6602103334017796,0.02062846445463018,0.15858071715954256,0.12202668846301988,0.0,-1871.0325000000007,12708.0,12708.0,0.0,1.172652773942526,12708.0,112.07907499999999,12708.0,1,-0.009977311494875445,1.187216188165511,1.172652773942526,[],2015-02-13 21:00:00+00:00,2015-02,2015-02-13 14:31:00+00:00,62.0,10836.967499999999,"[{'sid': Equity(8 [AAPL]), 'amount': 100, 'cost_basis': 118.71032500000001, 'last_sale_price': 127.08}]",127.08,0.005754077680512726,5.828622367767226,0.0,113.46213846153844,0.0,0,23.563470492009486,-1871.0325000000007,12646.0,12646.0,30,[],0.0
2015-02-17 21:00:00+00:00,0.11577272843616317,0.0911967499999995,0.6933908144504224,0.02223404199844614,0.15593387721400218,0.12318617833250323,0.0,-1871.0325000000007,12783.0,12783.0,0.0,1.1714660990330115,12783.0,112.11091463414631,12783.0,1,-0.009977311494875445,1.187216188165511,1.1714660990330115,[],2015-02-17 21:00:00+00:00,2015-02,2015-02-17 14:31:00+00:00,75.0,10911.967499999999,"[{'sid': Equity(8 [AAPL]), 'amount': 100, 'cost_basis': 118.71032500000001, 'last_sale_price': 127.83}]",127.83,0.006920755275864776,6.1920269509019334,0.0,113.60105970149252,0.0,0,25.15438938421437,-1871.0325000000007,12708.0,12708.0,31,[],0.0
2015-02-18 21:00:00+00:00,0.11484472048096196,0.1000467499999993,0.735718771878917,0.022331033691576962,0.153409426118265,0.12200278976757555,0.0,-1871.0325000000007,12871.5,12871.5,0.0,1.1700866349543781,12871.5,112.12709523809521,12871.5,1,-0.009977311494875445,1.187216188165511,1.1700866349543781,[],2015-02-18 21:00:00+00:00,2015-02,2015-02-18 14:31:00+00:00,88.5,11000.467499999999,"[{'sid': Equity(8 [AAPL]), 'amount': 100, 'cost_basis': 118.71032500000001, 'last_sale_price': 128.715}]",128.715,0.008110361399078503,6.603131837842049,0.0,113.74734782608694,0.0,0,27.035214441984188,-1871.0325000000007,12783.0,12783.0,32,[],0.0
2015-02-19 21:00:00+00:00,0.11402666845350638,0.09738674999999941,0.69517982675389,0.021601510150232928,0.15104647650790887,0.12454959980053641,0.0,-1871.0325000000007,12844.900000000001,12844.900000000001,0.0,1.1704989148082936,12844.900000000001,112.12317441860463,12844.900000000001,1,-0.009977311494875445,1.187216188165511,1.1704989148082936,[],2015-02-19 21:00:00+00:00,2015-02,2015-02-19 14:31:00+00:00,-26.599999999998545,10973.8675,"[{'sid': Equity(8 [AAPL]), 'amount': 100, 'cost_basis': 118.71032500000001, 'last_sale_price': 128.449}]",128.449,-0.002418079049822053,6.287035003942326,0.0,113.87730985915492,0.0,0,25.226261219078886,-1871.0325000000007,12871.5,12871.5,33,[],0.0
2015-02-20 21:00:00+00:00,0.11375190751752831,0.1078467499999991,0.7375795648294708,0.02772658771751435,0.14943953288213838,0.13515769024455043,0.0,-1871.0325000000007,12949.5,12949.5,0.0,1.1688891085341904,12949.5,112.14573863636362,12949.5,1,-0.009977311494875445,1.187216188165511,1.1688891085341904,[],2015-02-20 21:00:00+00:00,2015-02,2015-02-20 14:31:00+00:00,104.59999999999854,11078.467499999999,"[{'sid': Equity(8 [AAPL]), 'amount': 100, 'cost_basis': 118.71032500000001, 'last_sale_price': 129.495}]",129.495,0.00953173527928941,6.737923450470327,0.0,114.01024657534248,0.0,0,27.375863323510067,-1871.0325000000007,12844.900000000001,12844.900000000001,34,[],0.0
2015-02-23 21:00:00+00:00,0.13581893627252495,0.1428967499999989,0.9463871835856349,0.0275805787171024,0.1472494435669921,0.125715034360234,0.0,-1871.0325000000007,13300.0,13300.0,0.0,1.1637096701867427,13300.0,112.21957777777779,13300.0,1,-0.009977311494875445,1.187216188165511,1.1637096701867427,[],2015-02-23 21:00:00+00:00,2015-02,2015-02-23 14:31:00+00:00,350.5,11428.967499999999,"[{'sid': Equity(8 [AAPL]), 'amount': 100, 'cost_basis': 118.71032500000001, 'last_sale_price': 133.0}]",133.0,0.03163794992403046,7.159136221372187,0.0,114.17938666666669,0.0,0,35.236971703141954,-1871.0325000000007,12949.5,12949.5,35,[],0.0
2015-02-24 21:00:00+00:00,0.13705995925963915,0.13459674999999915,0.8684468457835134,0.03050493041106761,0.14522963554642412,0.11806444586606789,0.0,-1871.0325000000007,13217.000000000002,13217.000000000002,0.0,1.1649072677142782,13217.000000000002,112.29260869565219,13217.000000000002,1,-0.009977311494875445,1.187216188165511,1.1649072677142782,[],2015-02-24 21:00:00+00:00,2015-02,2015-02-24 14:31:00+00:00,-82.99999999999818,11345.9675,"[{'sid': Equity(8 [AAPL]), 'amount': 100, 'cost_basis': 118.71032500000001, 'last_sale_price': 132.17000000000002}]",132.17000000000002,-0.007262248317706499,6.526347405316304,0.0,114.33925974025976,0.0,0,26.85467226428993,-1871.0325000000007,13300.0,13300.0,36,[],0.0
2015-02-25 21:00:00+00:00,0.16074258809804945,0.10078674999999904,0.6387371970789493,0.029628876408595906,0.14326916519338562,0.1370449240518842,0.0,-1871.0325000000007,12878.900000000001,12878.900000000001,0.0,1.1699722948155036,12878.900000000001,112.3362765957447,12878.900000000001,1,-0.0368449730914012,1.187216188165511,1.1699722948155036,[],2015-02-25 21:00:00+00:00,2015-02,2015-02-25 14:31:00+00:00,-338.10000000000036,11007.8675,"[{'sid': Equity(8 [AAPL]), 'amount': 100, 'cost_basis': 118.71032500000001, 'last_sale_price': 128.78900000000002}]",128.78900000000002,-0.02979913348068386,4.151786758344249,0.0,114.43067088607599,0.0,0,7.904962242188956,-1871.0325000000007,13217.000000000002,13217.000000000002,37,[],0.0
2015-02-26 21:00:00+00:00,0.16159519992599117,0.11703674999999891,0.7225134644349159,0.02841283001945083,0.14141460556315424,0.1287865040466656,0.0,-1871.0325000000007,13041.400000000001,13041.400000000001,0.0,1.167499636874078,13041.400000000001,112.3980416666667,13041.400000000001,1,-0.0368449730914012,1.187216188165511,1.167499636874078,[],2015-02-26 21:00:00+00:00,2015-02,2015-02-26 14:31:00+00:00,162.5,11170.3675,"[{'sid': Equity(8 [AAPL]), 'amount': 100, 'cost_basis': 118.71032500000001, 'last_sale_price': 130.41400000000002}]",130.41400000000002,0.014762168966877542,4.627013038079766,0.0,114.52513580246918,0.0,0,8.97540221259746,-1871.0325000000007,12878.900000000001,12878.900000000001,38,[],0.0
2015-02-27 21:00:00+00:00,0.1677219202488778,0.0974967499999988,0.5891584704697048,0.02490965693099545,0.13994592296858793,0.15627622154258963,0.0,-1871.0325000000007,12846.0,12846.0,0.0,1.1704818260281866,12846.0,112.43512244897961,12846.0,1,-0.03972362332817913,1.187216188165511,1.1704818260281866,[],2015-02-27 21:00:00+00:00,2015-02,2015-02-27 14:31:00+00:00,-195.40000000000146,10974.967499999999,"[{'sid': Equity(8 [AAPL]), 'amount': 100, 'cost_basis': 118.71032500000001, 'last_sale_price': 128.46}]",128.46,-0.017492710065268757,3.669773174975175,0.0,114.59580722891567,0.0,0,6.584085327779133,-1871.0325000000007,13041.400000000001,13041.400000000001,39,[],0.0
2015-03-02 21:00:00+00:00,0.16576447891333954,0.10379674999999877,0.6034683133257318,0.03138046295282382,0.13886473487066164,0.16073117833055375,0.0,-1871.0325000000007,12909.0,12909.0,0.0,1.1695087886424744,12909.0,112.45669000000002,12909.0,1,-0.03972362332817913,1.187216188165511,1.1695087886424744,[],2015-03-02 21:00:00+00:00,2015-03,2015-03-02 14:31:00+00:00,63.0,11037.967499999999,"[{'sid': Equity(8 [AAPL]), 'amount': 100, 'cost_basis': 118.71032500000001, 'last_sale_price': 129.09}]",129.09,0.0057403359053227465,3.838445902672645,0.0,114.66356470588238,0.0,0,6.893043067029354,-1871.0325000000007,12846.0,12846.0,40,[],0.0
2015-03-03 21:00:00+00:00,0.16367942473880637,0.10649674999999892,0.6080355459968501,0.027147766323024403,0.13765806911155298,0.15959793899530922,0.0,-1871.0325000000007,12936.000000000002,12936.000000000002,0.0,1.1690951645361816,12936.000000000002,112.48851960784317,12936.000000000002,1,-0.03972362332817913,1.187216188165511,1.1690951645361816,[],2015-03-03 21:00:00+00:00,2015-03,2015-03-03 14:31:00+00:00,27.00000000000182,11064.9675,"[{'sid': Equity(8 [AAPL]), 'amount': 100, 'cost_basis': 118.71032500000001, 'last_sale_price': 129.36}]",129.36,0.002446102509361614,3.8843830978994194,0.0,114.71273563218395,0.0,0,6.973361398791822,-1871.0325000000007,12909.0,12909.0,41,[],0.0
2015-03-04 21:00:00+00:00,0.1634951752527364,0.09828674999999887,0.5509853308837728,0.022818078000094166,0.13649884491690967,0.1740677083236658,0.0,-1871.0325000000007,12853.900000000001,12853.900000000001,0.0,1.1703591980873849,12853.900000000001,112.51123076923082,12853.900000000001,1,-0.03972362332817913,1.187216188165511,1.1703591980873849,[],2015-03-04 21:00:00+00:00,2015-03,2015-03-04 14:31:00+00:00,-82.10000000000036,10982.8675,"[{'sid': Equity(8 [AAPL]), 'amount': 100, 'cost_basis': 118.71032500000001, 'last_sale_price': 128.53900000000002}]",128.53900000000002,-0.007419813930768515,3.523876247803168,0.0,114.7516966292135,0.0,0,6.2693191137018704,-1871.0325000000007,12936.000000000002,12936.000000000002,42,[],0.0
2015-03-05 21:00:00+00:00,0.16984254367080096,0.07699674999999884,0.42399067381534533,0.023936611235392702,0.13486994864675167,0.1704205046393663,0.0,-1871.0325000000007,12641.0,12641.0,0.0,1.1737268473651383,12641.0,112.5156226415095,12641.0,1,-0.057660501703237936,1.187216188165511,1.1737268473651383,[],2015-03-05 21:00:00+00:00,2015-03,2015-03-05 14:31:00+00:00,-212.90000000000146,10769.967499999999,"[{'sid': Equity(8 [AAPL]), 'amount': 100, 'cost_basis': 118.71032500000001, 'last_sale_price': 126.41}]",126.41,-0.019384737182707612,2.644417879862116,0.0,114.76129670329672,0.0,0,4.393371860204631,-1871.0325000000007,12853.900000000001,12853.900000000001,43,[],0.0
2015-03-06 21:00:00+00:00,0.16785601843179435,0.07889674999999885,0.43888264390767306,0.0095354306483324,0.13782628253832369,0.15947291773545366,0.0,-1871.0325000000007,12660.0,12660.0,0.0,1.1734209042709602,12660.0,112.51500000000007,12660.0,1,-0.057660501703237936,1.187216188165511,1.1734209042709602,[],2015-03-06 21:00:00+00:00,2015-03,2015-03-06 14:31:00+00:00,19.0,10788.967499999999,"[{'sid': Equity(8 [AAPL]), 'amount': 100, 'cost_basis': 118.71032500000001, 'last_sale_price': 126.60000000000001}]",126.60000000000001,0.0017641650264961228,2.6750956670494834,0.0,114.75290322580648,0.0,0,4.443137356577864,-1871.0325000000007,12641.0,12641.0,44,[],0.0
2015-03-09 20:00:00+00:00,0.16611281557982774,0.08429674999999892,0.45319706897964596,0.013719631431566404,0.13656203216214297,0.16251462489913157,0.0,-1871.0325000000007,12714.0,12714.0,0.0,1.172557235830505,12714.0,112.53346363636369,12714.0,1,-0.057660501703237936,1.187216188165511,1.172557235830505,[],2015-03-09 20:00:00+00:00,2015-03,2015-03-09 13:31:00+00:00,54.0,10842.967499999999,"[{'sid': Equity(8 [AAPL]), 'amount': 100, 'cost_basis': 118.71032500000001, 'last_sale_price': 127.14}]",127.14,0.005005112861819372,2.8118304621931705,0.0,114.74512631578949,0.0,0,4.673967559888324,-1871.0325000000007,12660.0,12660.0,45,[],0.0
2015-03-10 20:00:00+00:00,0.17525597375451957,0.05799674999999893,0.3254795498507199,-0.002724632239829994,0.14048920590056788,0.2701553127628321,0.0,-1871.0325000000007,12451.0,12451.0,0.0,1.176846715266375,12451.0,112.52211607142863,12451.0,1,-0.07428492556304848,1.187216188165511,1.176846715266375,[],2015-03-10 20:00:00+00:00,2015-03,2015-03-10 13:31:00+00:00,-263.0,10579.967499999999,"[{'sid': Equity(8 [AAPL]), 'amount': 100, 'cost_basis': 118.71032500000001, 'last_sale_price': 124.51}]",124.51,-0.024255352605271563,1.8490096662482247,0.0,114.68284536082476,0.0,0,2.842939647553174,-1871.0325000000007,12714.0,12714.0,46,[],0.0
2015-03-11 20:00:00+00:00,0.18116264119808748,0.03529674999999899,0.20716048488808422,-0.005060254785705598,0.1390576530701843,0.284387333736503,0.0,-1871.0325000000007,12224.0,12224.0,0.0,1.1807242706016416,12224.0,112.49682456140354,12224.0,1,-0.09414673722713798,1.187216188165511,1.1807242706016416,[],2015-03-11 20:00:00+00:00,2015-03,2015-03-11 13:31:00+00:00,-227.0,10352.967499999999,"[{'sid': Equity(8 [AAPL]), 'amount': 100, 'cost_basis': 118.71032500000001, 'last_sale_price': 122.24000000000001}]",122.24000000000001,-0.02145564246771081,1.1156634927888756,0.0,114.57921212121212,0.0,0,1.6402355686459458,-1871.0325000000007,12451.0,12451.0,47,[],0.0
2015-03-12 20:00:00+00:00,0.18530381931163772,0.057396749999999,0.2930988961636506,0.007589339257127126,0.14065439000545987,0.34175175363734334,0.0,-1871.0325000000007,12445.0,12445.0,0.0,1.1769470636258341,12445.0,112.46682758620695,12445.0,1,-0.09414673722713798,1.187216188165511,1.1769470636258341,[],2015-03-12 20:00:00+00:00,2015-03,2015-03-12 13:31:00+00:00,221.0,10573.967499999999,"[{'sid': Equity(8 [AAPL]), 'amount': 100, 'cost_basis': 118.71032500000001, 'last_sale_price': 124.45}]",124.45,0.021346536633095825,1.672793913056501,0.0,114.48772277227725,0.0,0,2.542159874011307,-1871.0325000000007,12224.0,12224.0,48,[],0.0
2015-03-13 20:00:00+00:00,0.18458877690764722,0.048796749999999056,0.25589006992887764,0.0013969932575130795,0.13992257340288466,0.35373904890141267,0.0,-1871.0325000000007,12359.0,12359.0,0.0,1.178398007049507,12359.0,112.46316949152548,12359.0,1,-0.09414673722713798,1.187216188165511,1.178398007049507,[],2015-03-13 20:00:00+00:00,2015-03,2015-03-13 13:31:00+00:00,-86.0,10487.967499999999,"[{'sid': Equity(8 [AAPL]), 'amount': 100, 'cost_basis': 118.71032500000001, 'last_sale_price': 123.59}]",123.59,-0.00813318179765532,1.4184030623367245,0.0,114.40375728155341,0.0,0,2.1445919232751702,-1871.0325000000007,12445.0,12445.0,49,[],0.0
2015-03-16 20:00:00+00:00,0.18464765917226514,0.06239674999999889,0.29025948918043015,0.014790190281015247,0.14167344186043185,0.3778684178248928,0.0,-1871.0325000000007,12495.0,12495.0,0.0,1.1761142906357724,12495.0,112.47832500000005,12495.0,1,-0.09414673722713798,1.187216188165511,1.1761142906357724,[],2015-03-16 20:00:00+00:00,2015-03,2015-03-16 13:31:00+00:00,136.0,10623.967499999999,"[{'sid': Equity(8 [AAPL]), 'amount': 100, 'cost_basis': 118.71032500000001, 'last_sale_price': 124.95}]",124.95,0.012967240792841839,1.7435355300420776,0.0,114.34737142857146,0.0,0,2.6637979728993026,-1871.0325000000007,12359.0,12359.0,50,[],0.0
2015-03-17 20:00:00+00:00,0.1873094537990166,0.08329674999999881,0.3884218463499851,0.01177354004036113,0.14044188066260263,0.3616021659765484,0.0,-1871.0325000000007,12704.0,12704.0,0.0,1.1727165248118765,12704.0,112.49727049180335,12704.0,1,-0.09414673722713798,1.187216188165511,1.1727165248118765,[],2015-03-17 20:00:00+00:00,2015-03,2015-03-17 13:31:00+00:00,209.0,10832.967499999999,"[{'sid': Equity(8 [AAPL]), 'amount': 100, 'cost_basis': 118.71032500000001, 'last_sale_price': 127.04}]",127.04,0.019672499939405785,2.204013174717157,0.0,114.32244859813089,0.0,0,3.449853440167685,-1871.0325000000007,12495.0,12495.0,51,[],0.0
2015-03-18 20:00:00+00:00,0.1872024346203133,0.09759674999999879,0.4212661573971109,0.02393661123539248,0.14144492281598475,0.38242001928454006,0.0,-1871.0325000000007,12847.0,12847.0,0.0,1.170466293745859,12847.0,112.52633870967747,12847.0,1,-0.09414673722713798,1.187216188165511,1.170466293745859,[],2015-03-18 20:00:00+00:00,2015-03,2015-03-18 13:31:00+00:00,143.0,10975.967499999999,"[{'sid': Equity(8 [AAPL]), 'amount': 100, 'cost_basis': 118.71032500000001, 'last_sale_price': 128.47}]",128.47,0.01320044576889945,2.504587129398591,0.0,114.31993577981656,0.0,0,3.956316092153724,-1871.0325000000007,12704.0,12704.0,52,[],0.0
2015-03-19 20:00:00+00:00,0.18686794483889166,0.08784674999999886,0.3782983691810637,0.019265887604357435,0.14051135810960644,0.39314639810813473,0.0,-1871.0325000000007,12749.5,12749.5,0.0,1.1719941250916088,12749.5,112.55327777777785,12749.5,1,-0.09414673722713798,1.187216188165511,1.1719941250916088,[],2015-03-19 20:00:00+00:00,2015-03,2015-03-19 13:31:00+00:00,-97.5,10878.467499999999,"[{'sid': Equity(8 [AAPL]), 'amount': 100, 'cost_basis': 118.71032500000001, 'last_sale_price': 127.495}]",127.495,-0.008883043795455792,2.2357068447782176,0.0,114.31131531531537,0.0,0,3.5115265716645023,-1871.0325000000007,12847.0,12847.0,53,[],0.0
